run_id,condition,rt,stimulus,button_pressed,window_width,window_height,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_Id,webcam_fps,webcam_aspectRatio,webcam_height,webcam_width,responses,key_press,success,x_pos,y_pos,chin,task_nr,eyeData,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
4,1,"""","""","""",1280,800,eyetracking-calibration,17,171584,0.0-12.0-2.0-1.1,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.5,0.2,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,18,173087,0.0-12.0-2.0-0.2,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,19,178573,0.0-12.0-2.0-1.2,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.2,0.2,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,20,180079,0.0-12.0-2.0-0.3,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,21,186347,0.0-12.0-2.0-1.3,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.8,0.2,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,22,187851,0.0-12.0-2.0-0.4,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,23,193304,0.0-12.0-2.0-1.4,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.65,0.65,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,24,194810,0.0-12.0-2.0-0.5,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,25,201027,0.0-12.0-2.0-1.5,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.2,0.5,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,26,202530,0.0-12.0-2.0-0.6,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,27,208005,0.0-12.0-2.0-1.6,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.5,0.5,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,28,209510,0.0-12.0-2.0-0.7,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,29,214972,0.0-12.0-2.0-1.7,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.8,0.8,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,30,216478,0.0-12.0-2.0-0.8,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,31,221951,0.0-12.0-2.0-1.8,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.2,0.8,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,32,223464,0.0-12.0-2.0-0.9,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,33,229708,0.0-12.0-2.0-1.9,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.8,0.5,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,34,231214,0.0-12.0-2.0-0.10,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,35,236653,0.0-12.0-2.0-1.10,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.65,0.35,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,36,238160,0.0-12.0-2.0-0.11,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,37,243627,0.0-12.0-2.0-1.11,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.5,0.8,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"<div style=""font-size:30px;""><p><strong>30%</strong><br><br>Calibration complete</p></div>","""","""","""",html-keyboard-response,38,245135,0.0-12.0-2.0-0.12,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,39,251321,0.0-12.0-2.0-1.12,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.35,0.35,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,40,252827,0.0-12.0-2.0-0.13,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,41,259021,0.0-12.0-2.0-1.13,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.2,0.5,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,42,260528,0.0-12.0-2.0-0.14,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,43,265973,0.0-12.0-2.0-1.14,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.2,0.2,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,44,267477,0.0-12.0-2.0-0.15,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,45,274470,0.0-12.0-2.0-1.15,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.8,0.5,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,46,275977,0.0-12.0-2.0-0.16,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,47,281458,0.0-12.0-2.0-1.16,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.5,0.5,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,48,282963,0.0-12.0-2.0-0.17,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,"""","""","""",1280,800,eyetracking-calibration,49,288640,0.0-12.0-2.0-1.17,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""","""","""",0.2,0.8,0,0,"{""history"":[]}","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
4,1,null,"""","""","""","""",html-keyboard-response,50,290147,0.0-12.0-2.0-0.18,753,0,0,"Integrierte iSight-Kamera",0x2460000005ac8507,30.00003000003,1,480,640,"""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:59:53",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",Macintosh,Safari,11.1.2,"OS X",10_13_6
